date,business_name,comment,longitude,latitude,status
2021-06-27 19:47:24+00:00,Tiger Tea & Juice - Burlingame,,-122.384331,37.594062,Displayed
2021-06-27 20:31:16+00:00,Hula Hoops,,-122.452618,37.644953,Displayed
2021-06-28 00:03:45+00:00,TP Tea,,-122.023664,37.311319,Displayed
2021-06-28 01:29:45+00:00,Suavecito Birria & Tacos,,-122.307155,37.564091,Displayed
2021-07-01 00:41:06+00:00,Pokeatery,Allstate food,-122.360977,37.545933,Displayed
2021-07-02 00:59:55+00:00,Ni-Mo,goodbye ryan,-122.324751,37.564014,Displayed
2021-07-03 01:51:54+00:00,Haidilao Hot Pot,,-122.009098,37.323685,Displayed
2021-07-03 19:18:04+00:00,In-N-Out Burger,,-122.227765,37.490595,Displayed
2021-07-04 00:40:08+00:00,MOD Pizza,,-122.278954,37.561824,Displayed
2021-07-04 19:28:29+00:00,Breakfast at Tiffany's,because birria was closed,-122.40452,37.730434,Displayed
2021-07-08 22:00:56+00:00,Wadaya,,-118.451266,34.055795,Displayed
2021-07-09 03:19:19+00:00,JINYA Ramen Bar - Santa Monica,,-118.485672,34.003687,Displayed
2021-07-09 20:13:45+00:00,Din Tai Fung,,-118.417368,34.057874,Displayed
2021-07-09 21:34:09+00:00,Magnolia Bakery,,-118.373055,34.073123,Displayed
2021-07-10 03:09:09+00:00,Purgatory Pizza,,-118.225741,34.047485,Displayed
2021-07-10 05:11:37+00:00,Max Karaoke Studio,losing our voices,-118.238572,34.0452,Displayed
2021-07-10 05:51:25+00:00,It's Boba Time - Western,,-118.309449,34.073714,Displayed
2021-07-10 06:30:46+00:00,Leo's Tacos Truck,,-118.309489,34.098356,Displayed
2021-07-10 21:06:58+00:00,Blue Bowl Superfoods,,-118.145027,33.829367,Displayed
2021-07-10 22:37:14+00:00,Jay Bird's Chicken,solo tender,-118.14504,33.82931,Displayed
2021-07-11 03:19:46+00:00,Plan Check Kitchen + Bar,what dean heck!!,-118.446093,34.043889,Displayed
2021-07-11 04:38:57+00:00,Ginger’s Divine Ice Creams,No thin mints :(,-118.43124,33.996633,Displayed
2021-07-11 20:47:31+00:00,Sonoritas Prime Tacos,awkward check ins,-118.443521,34.04082,Displayed
2021-07-12 03:06:18+00:00,Winston Pies,“Life changing pie” -Vannica,-118.441031,34.046208,Displayed
2021-07-12 04:01:01+00:00,Mendocino Farms,order in because Mario party takes precedence,-118.441129,34.046013,Displayed
2021-07-17 20:15:01+00:00,Fuji Sushi Buffet,"goodbye Kurtis, enjoy med school",-121.960918,38.370273,Displayed
2021-07-18 19:33:58+00:00,Rise Pizzeria - Burlingame,goodbye Jess enjoy San Diego,-122.349158,37.576886,Displayed
2021-07-19 00:28:01+00:00,Little Sweet,Goodbye Jess again,-122.460678,37.78137,Displayed
2021-07-19 01:17:08+00:00,Tacos El Patron,Finally get birria,-122.416156,37.749043,Displayed
2021-07-19 23:03:23+00:00,Firestone Grill,,-120.660472,35.28111,Displayed
2021-07-20 19:50:49+00:00,Opolo Vineyards,lots of wine and a job offer,-120.815985,35.591688,Displayed
2021-07-21 05:41:16+00:00,Splash Café Monterey St.,,-120.703506,35.527915,Displayed
2021-07-21 18:00:56+00:00,Broken Clock Vinegar Works,shrub,-120.154131,34.595085,Displayed
2021-07-21 20:12:59+00:00,Refugio Ranch Vineyards,more wine,-120.114705,34.667326,Displayed
2021-07-22 00:33:15+00:00,Petra,gyro pizza,-120.657715,35.28307,Displayed
2021-07-22 17:51:37+00:00,Firestone Walker Brewery Emporium,brewery tour,-120.694513,35.596387,Displayed
2021-07-22 20:15:09+00:00,Sylvester's Burgers,not a 5lb burger,-120.668696,35.488786,Displayed
2021-07-22 21:23:18+00:00,McPrice Myers Wines,more wine,-120.757833,35.655786,Displayed
2021-07-23 02:29:28+00:00,Firestone Grill,#2,-120.660325,35.281225,Displayed
2021-07-23 17:25:30+00:00,SummerWood Winery & Inn,last wine tasting,-120.715482,35.583999,Displayed
2021-07-23 20:34:09+00:00,The Dutchie,wine recovery,-120.853431,35.365163,Displayed
2021-07-24 20:33:39+00:00,Marufuku Ramen - Oakland,Danny’s tax fraud,-122.262759,37.835124,Displayed
2021-07-25 20:16:08+00:00,Tuna Kahuna,,-122.345754,37.579267,Displayed
2021-07-27 02:12:09+00:00,Ben Tre Vietnamese Homestyle Cuisine,Hiroka’s bucket list pho,-122.390208,37.600317,Displayed
2021-07-29 18:40:21+00:00,Seapot Hot Pot & KBBQ,happy anniversary parents,-122.31106,37.548526,Displayed
2021-07-31 02:23:00+00:00,HINODEYA Ramen Japantown,Matcha beer,-122.430057,37.786143,Displayed
2021-08-01 19:36:06+00:00,El Super Burrito,,-122.394625,37.604658,Displayed
2021-08-02 01:10:53+00:00,Udon Mugizo - Mountain View,hanging with sake,-122.07899,37.394176,Displayed
2021-08-06 01:49:34+00:00,Pho Ha Noi,Kristen’s favorite pho,-122.032049,37.321449,Displayed
2021-08-06 02:40:01+00:00,Sunright Tea Studio - Sunnyvale,,-122.017249,37.356605,Displayed
2021-08-07 01:08:14+00:00,BJ's Restaurant & Brewhouse,kinda of AllState mates,-122.00571,37.528035,Displayed
2021-08-07 17:29:47+00:00,Stowaway Kitchen,a very stressed Ingrid,-104.986655,39.758666,Displayed
2021-08-07 21:17:05+00:00,Escapology,easy difficulty,-104.984625,39.751202,Displayed
2021-08-08 00:39:43+00:00,Tocabe An American Indian Eatery,beees,-105.034116,39.776604,Displayed
2021-08-08 18:26:17+00:00,The Bindery,,-105.007158,39.76042,Displayed
2021-08-08 21:37:05+00:00,Downtown Aquarium,fish puns,-105.01353,39.752061,Displayed
2021-08-09 01:02:50+00:00,Sushi Den,long waits averted,-104.98064,39.689503,Displayed
2021-08-09 19:07:30+00:00,Park Burger,post iceberg hike,-105.020068,39.762158,Displayed
2021-08-10 19:57:21+00:00,Vesta,One of Stevens favorite pizza,-122.226825,37.486573,Displayed
2021-08-13 03:23:32+00:00,Pho Ha Noi,dating advice from a married man,-122.023687,37.311236,Displayed
2021-08-13 03:24:00+00:00,TP Tea,why does Rachel get no sugar,-122.02366,37.311264,Displayed
2021-08-14 22:06:39+00:00,Sol Food,post Josh celebration hike,-122.524207,37.971867,Displayed
2021-08-15 19:57:25+00:00,Mazra,,-122.415484,37.6296,Displayed
2021-08-19 00:16:05+00:00,La Corneta Taqueria,Quick Harrison sighting,-122.346027,37.579354,Displayed
2021-08-21 22:21:11+00:00,The Cakery,happy birthday Jonathan cake,-122.347557,37.578477,Displayed
2021-08-21 23:54:28+00:00,Benihana - Burlingame,A big blue ocean for Jonathan’s birthday,-122.364253,37.598328,Displayed
2021-08-22 20:25:50+00:00,The Refuge,A lot of people after church,-122.301817,37.537997,Displayed
2021-08-24 05:52:06+00:00,McDonald's,with a Yelp elite member!,-122.271547,37.563239,Displayed
2021-08-29 20:18:16+00:00,Mazra,,-122.415529,37.629598,Displayed
2021-08-31 01:36:18+00:00,a Mano,it’s been 2.5 years,-122.42369,37.776634,Displayed
2021-08-31 03:39:36+00:00,Salt & Straw,Maple and bacon,-122.436574,37.796423,Displayed
2021-09-03 01:42:15+00:00,Paik's Noodle,,-121.978171,37.351432,Displayed
2021-09-03 03:21:44+00:00,Sunright Tea Studio - Sunnyvale,,-122.017255,37.356508,Displayed
2021-09-03 18:36:27+00:00,Apple Fritter,too many donuts,-122.290852,37.553637,Displayed
2021-09-04 18:39:35+00:00,Farm House,sudden drakes closure backup,-122.275108,37.51739,Displayed
2021-09-05 19:50:44+00:00,Mazra,this is happening too much,-122.415512,37.629584,Displayed
2021-09-10 02:11:21+00:00,Manna,lots of spicy food,-122.467205,37.763915,Displayed
2021-09-12 20:02:14+00:00,Curry Hyuga,not getting curry,-122.364942,37.586142,Displayed
2021-09-14 01:21:21+00:00,Habibi's Birria,,-122.08684,37.658232,Displayed
2021-09-14 03:08:29+00:00,McDonald's,,-122.096469,37.631453,Displayed
2021-09-16 02:03:34+00:00,Pho Mai,prep for Dave and busters,-121.876251,37.41527,Displayed
2021-09-19 02:47:04+00:00,La Bodeguita Del Medio,Coworkerversary II,-122.145464,37.425609,Displayed
2021-09-19 19:14:23+00:00,In-N-Out Burger,,-122.382509,37.600836,Displayed
2021-09-26 04:37:29+00:00,Sizzling Lunch,,-121.896848,37.383392,Displayed
2021-09-26 19:16:56+00:00,Love Burn,,-122.426025,37.642987,Displayed
2021-10-02 03:18:16+00:00,Tofu Plus,,-122.015225,37.336145,Displayed
2021-10-02 20:11:21+00:00,Movement Santa Clara,falling,-121.947724,37.366773,Displayed
2021-10-02 20:39:57+00:00,ACHILLES,post falling,-121.950729,37.337693,Displayed
2021-10-02 22:23:48+00:00,September Coffee House,,-121.974441,37.338314,Displayed
2021-10-03 19:28:16+00:00,Chipotle Mexican Grill,,-122.386361,37.596837,Displayed
2021-10-04 20:21:27+00:00,Ramen Izakaya Yu-Gen,when Facebook is completely down,-122.078603,37.394487,Displayed
2021-10-05 00:14:45+00:00,Top Pot,happy birthday sister,-122.491816,37.651354,Displayed
2021-10-08 02:49:56+00:00,Sundance The Steakhouse,feliz cumpleaños hiroka,-122.149681,37.428536,Displayed
2021-10-09 02:23:08+00:00,Rise Pizzeria - Burlingame,,-122.349168,37.576877,Displayed
2021-10-09 21:25:17+00:00,Ramen Yamadaya,,-122.42974,37.786033,Displayed
2021-10-10 01:33:36+00:00,Milk Tea Lab,,-122.46702,37.763946,Displayed
2021-10-10 19:36:42+00:00,Mazra,,-122.415546,37.629548,Displayed
2021-10-13 02:49:44+00:00,Little Vietnamese Bistro,spontaneous,-122.411141,37.622044,Displayed
2021-10-13 04:23:31+00:00,Fieldwork Brewing Company,spontaneous therapy beer,-122.299027,37.541,Displayed
2021-10-16 02:18:50+00:00,Taishoken - San Mateo,,-122.324179,37.563328,Displayed
2021-10-16 20:43:49+00:00,Dogpatch Boulders,destroying forearms,-122.38791,37.75666,Displayed
2021-10-17 01:12:12+00:00,Zero Zero,post destroying forearms - Steven approved,-122.401809,37.781605,Displayed
2021-10-17 02:47:50+00:00,U :Dessert Story,not getting the fire thing,-122.430763,37.764291,Displayed
2021-10-18 00:09:23+00:00,Jack's Restaurant & Bar,post baptism,-122.419988,37.63418,Displayed
2021-10-27 02:11:39+00:00,El Torito,congrats to Adam being a coworker again,-122.190915,37.699143,Displayed
2021-10-31 19:37:26+00:00,Mazra,,-122.415534,37.629621,Displayed
2021-11-04 02:05:33+00:00,Totoro Ramen,,-122.333154,37.580004,Displayed
2021-11-05 01:33:17+00:00,KAIYŌ Cow Hollow,,-122.429902,37.797967,Displayed
2021-11-05 06:00:16+00:00,GIO Gelati - San Francisco,,-122.360917,37.545901,Displayed
2021-11-06 02:55:35+00:00,Sixto's Cantina,,-122.349248,37.57725,Displayed
2021-11-06 04:44:15+00:00,Urban Ritual,,-122.323645,37.566546,Displayed
2021-11-07 20:37:40+00:00,Love Burn,,-122.425855,37.643011,Displayed
2021-11-14 20:59:20+00:00,In-N-Out Burger,,-122.382534,37.600725,Displayed
2021-11-17 02:12:21+00:00,47 Hills Brewing Company,,-122.413546,37.644242,Displayed
2021-11-18 18:48:21+00:00,Shari's Cafe and Pies,,-122.436824,37.630856,Displayed
2021-11-21 20:39:45+00:00,Rise Pizzeria - Burlingame,,-122.349247,37.57705,Displayed
2021-11-23 02:39:45+00:00,Sumac Mediterranean Grill,,-122.272066,37.517445,Displayed
2021-11-23 03:40:19+00:00,Fieldwork Brewing Company,,-122.298965,37.541014,Displayed
2021-11-25 03:40:57+00:00,Udon Mugizo - Mountain View,,-122.078799,37.39423,Displayed
2021-11-25 05:19:08+00:00,Salt & Straw,,-122.161927,37.445518,Displayed
2021-11-27 02:59:37+00:00,Chase Center,,-122.387191,37.768105,Displayed
2021-11-28 21:12:51+00:00,Taqueria San Bruno,,-122.41159,37.635355,Displayed
2021-11-29 03:25:43+00:00,Dumpling Kitchen,,-122.48714,37.742545,Displayed
2021-11-30 02:18:06+00:00,Taraval Okazu Ya Restaurant,,-122.484848,37.742792,Displayed
2021-11-30 03:37:46+00:00,My Cup of Tea,,-122.474371,37.73236,Displayed
2021-12-04 03:05:33+00:00,Zareen's,connect 4,-122.227034,37.486394,Displayed
2021-12-04 21:45:26+00:00,Oracle Park,,-122.392712,37.777726,Displayed
2021-12-05 02:46:42+00:00,Jeffrey's Hamburgers,post a very (not) successful escape room,-122.324474,37.566916,Displayed
2021-12-05 04:15:16+00:00,Beard Papa's,pre spontaneous movie,-122.322891,37.566687,Displayed
2021-12-05 04:38:19+00:00,Century 12 San Mateo,encanto!,-122.32239,37.566261,Displayed
2021-12-05 21:03:09+00:00,Mediterranean Pizza and Gyros,post service lunch rec from anthony,-122.364325,37.586449,Displayed
2021-12-07 02:33:04+00:00,Mamahuhu,stop #1 on the clement crawl,-122.464797,37.782782,Displayed
2021-12-07 03:33:28+00:00,B Star,stop #2 on the clemente crawl,-122.460711,37.78307,Displayed
2021-12-11 03:39:31+00:00,Kogi Gogi BBQ,this was not a democracy,-122.466085,37.763077,Displayed
2021-12-12 01:36:15+00:00,A Slice of New York,,-121.958983,37.323438,Displayed
2021-12-13 00:36:28+00:00,Nico's Pier 38,day 1 poke stop 1,-157.877547,21.317877,Displayed
2021-12-13 02:34:16+00:00,Leonard's Bakery,day 1 stop 2,-157.813582,21.284943,Displayed
2021-12-13 19:16:58+00:00,Cinnamon's Restaurant,day 2 stop 1,-157.74213,21.396934,Displayed
2021-12-13 22:02:24+00:00,Uncle Clay's House Of Pure Aloha,day 2 stop 2,-157.753957,21.279254,Displayed
2021-12-14 03:53:42+00:00,Tonkatsu Tamafuji,day 2 stop 3,-157.81542,21.275037,Displayed
2021-12-15 02:02:00+00:00,The Alley,day 3 stop 1,-157.845482,21.292286,Displayed
2021-12-15 03:02:15+00:00,Eating House 1849 - Waikiki,day 3 stop 2,-157.826223,21.278468,Displayed
2021-12-15 04:57:24+00:00,Liliha Bakery,day 3 stop 3,-157.826616,21.278155,Displayed
2021-12-15 05:08:29+00:00,Tim Ho Wan,day 3 stop 4 (special bbq pork buns?),-157.829238,21.278879,Displayed
2021-12-15 19:13:23+00:00,Banán - Waikiki Beach Shack,day 4 stop 1 featuring banana açaí,-157.827863,21.277071,Displayed
2021-12-15 19:52:30+00:00,Rainbow Drive-In,day 4 stop 2,-157.814658,21.27567,Displayed
2021-12-15 20:45:07+00:00,Leonard's Bakery,day 4 stop 3,-157.832868,21.295314,Displayed
2021-12-15 20:49:01+00:00,Fujiya Hawaii,day 4 stop 4,-157.832956,21.295308,Displayed
2021-12-16 00:08:05+00:00,Romy's Kahuku Prawns & Shrimp,day 4 stop 5,-157.960727,21.684248,Displayed
2021-12-16 01:26:04+00:00,Ted's Bakery,day 4 stop 6,-158.036161,21.677659,Displayed
2021-12-16 03:28:40+00:00,Goma Tei Ramen Pearlridge,day 4 stop 7,-157.940849,21.385043,Displayed
2021-12-16 20:23:09+00:00,Poke On Da Run,day 5 stop 1 - poke nachos,-157.971406,21.391492,Displayed
2021-12-16 23:36:52+00:00,Waiola Shave Ice,day 5 step 2,-157.828655,21.292589,Displayed
2021-12-17 00:08:46+00:00,Musubi Cafe Iyasume,day 5 stop 3,-157.841993,21.294242,Displayed
2021-12-17 02:27:15+00:00,The Alley Restaurant Bar & Grill,day 5 stop 4 - a bowling alley restaurant,-157.929634,21.379136,Displayed
2021-12-17 05:27:08+00:00,Longhi's,"day 5 stop 5 - appetizers, desserts, and drinks",-158.121278,21.33219,Displayed
2021-12-17 21:35:49+00:00,Fresh Catch,day 6 stop 1 - poke,-157.801805,21.417138,Displayed
2021-12-17 23:23:09+00:00,Nisshodo Candy Store,day 6 stop 2 - mochi,-157.872944,21.321024,Displayed
2021-12-17 23:39:27+00:00,Kamehameha Bakery,day 6 stop 3 - no more taro malasadas,-157.876116,21.321801,Displayed
2021-12-18 00:03:46+00:00,Liliha Drive Inn,day 6 stop 4 - mochiko chicken for the plane,-157.862133,21.320396,Displayed
2021-12-19 20:36:03+00:00,Mazra,post service lunch,-122.41545,37.629541,Displayed
2021-12-21 04:42:52+00:00,Dogpatch Boulders,,-122.468043,37.782781,Displayed
2021-12-21 04:43:17+00:00,Tasty Pot,post climbing hot pot!,-122.468022,37.78278,Displayed
2021-12-24 20:11:53+00:00,Pho Element,christmas eve pho,-122.307678,37.546096,Displayed
2021-12-24 21:26:18+00:00,Heidi's Pies Restaurant,classic pie place,-122.310306,37.548895,Displayed
2021-12-24 22:27:09+00:00,See's Candies,peters gift card comes with samples,-122.300644,37.537081,Displayed
2021-12-30 01:50:03+00:00,Dogpatch Boulders,finally doing a v3,-122.388256,37.756705,Displayed
2021-12-30 02:46:17+00:00,Perilla,post rock climbing dinner!,-122.467109,37.764028,Displayed
2021-12-31 17:38:27+00:00,Moss Beach,,-122.51597,37.523688,Displayed
2021-12-31 18:04:55+00:00,Half Moon Bay Coffee Company,banana cream pie!,-122.428867,37.466566,Displayed
2021-12-31 20:11:09+00:00,10 Butchers Korean BBQ,rip the wallet featuring a5 japanese wagyu,-122.025479,37.362895,Displayed
2022-01-01 02:36:01+00:00,XLB Kitchen,it’s dumpling time!,-122.032978,37.319592,Displayed
2022-01-07 02:01:05+00:00,Ni-Mo,dinner featuring brandon’s car troubles (a falling wheel?),-122.324656,37.56403,Displayed
2022-01-09 20:55:27+00:00,Sapore Express,post church lunch!,-122.323065,37.563947,Displayed
2022-01-16 20:18:49+00:00,El Super Burrito,goodbye diamond,-122.39475,37.604675,Displayed
2022-01-18 05:13:23+00:00,The Habit Burger Grill,post spider-man dinner!,-122.291255,37.544782,Displayed
2022-01-23 21:12:19+00:00,Mendocino Farms,post church lunch!,-122.291067,37.544716,Displayed
2022-01-28 02:55:11+00:00,Parada 22,reunion dinner!,-122.452134,37.769262,Displayed
2022-01-28 05:18:23+00:00,OH Dessert Cafe,national chocolate cake day! (milo dino),-122.478471,37.76352,Displayed
2022-01-29 19:16:46+00:00,Arsicault Bakery,ryan’s “better than paris” croissants,-122.45914,37.783438,Displayed
2022-01-29 20:19:17+00:00,PPQ Dungeness Island - San Francisco,post croissant and pre golden gate park,-122.48447,37.782138,Displayed
2022-01-30 02:47:54+00:00,Flavas Jamaican Grill,thank you alfred!,-122.409899,37.655728,Displayed
2022-01-30 20:45:31+00:00,Rise Pizzeria - Burlingame,post bmc lunch!,-122.349289,37.57699,Displayed
2022-02-04 03:14:34+00:00,Lazy Dog Restaurant & Bar,is this part of the quintessential american experience?,-122.008546,37.323492,Displayed
2022-02-06 20:29:38+00:00,Curry Hyuga,post service lunch!,-122.364788,37.586113,Displayed
2022-02-13 20:13:24+00:00,Taqueria San Bruno,happy birthday hubert,-122.41164,37.635369,Displayed
2022-02-15 01:52:21+00:00,Boba Bliss,wow a yelp elite event,-122.113285,37.401472,Displayed
2022-02-15 03:26:14+00:00,Kunjip,“gEt tHe GaLBi TAng nOT tHE SeOL lEOng TanG”,-121.978685,37.345827,Displayed
2022-02-17 03:19:42+00:00,Dumpling Empire,,-122.408681,37.654518,Displayed
2022-02-20 03:04:22+00:00,Cha Cha Cha,before a comedy show,-122.452056,37.769249,Displayed
2022-02-20 05:31:13+00:00,The Milk Bar,stand up comedy show,-122.452253,37.769386,Displayed
2022-02-20 05:45:18+00:00,El Rancho Grande,sober up ryan churros,-122.449528,37.769875,Displayed
2022-02-20 20:37:53+00:00,In-N-Out Burger,post church lunch,-122.382537,37.600844,Displayed
2022-02-21 02:24:22+00:00,Grand HotPot,happy chinese new year,-122.49185,37.650765,Displayed
2022-02-25 02:44:59+00:00,Amami Sushi Bistro,unexpected omakase,-122.410203,37.62017,Displayed
2022-02-27 02:32:18+00:00,Vesta,finally being real life friends,-122.226783,37.486688,Displayed
2022-02-27 22:18:35+00:00,Urban Ritual,,-122.323634,37.566661,Displayed
2022-02-28 03:11:15+00:00,Taqueria Mi Durango,,-122.410567,37.619721,Displayed
2022-03-02 02:45:13+00:00,Cuban Kitchen,,-122.293443,37.533806,Displayed
2022-03-06 20:26:45+00:00,Curry Hyuga,post church lunch!,-122.364865,37.586114,Displayed
2022-03-08 02:48:56+00:00,Happy Lamb Hot Pot,happy birthday hayden,-122.078465,37.395088,Displayed
2022-03-10 03:42:02+00:00,Beit Rima,not finding a seat,-122.449676,37.765927,Displayed
2022-03-13 02:42:38+00:00,Las Delicias De Tonita,taco crawl stop #1,-121.886018,37.331758,Displayed
2022-03-13 03:20:39+00:00,La Costa,taco crawl stop #2,-121.853514,37.353938,Displayed
2022-03-13 03:53:26+00:00,Tacos Los Tres Reyes,taco crawl stop #3,-121.829548,37.348684,Displayed
2022-03-13 04:40:55+00:00,Tacos Montero,taco crawl stop #4,-121.853604,37.3331,Displayed
2022-03-13 19:42:02+00:00,Mazra,post church lunch!,-122.415562,37.629636,Displayed
2022-03-19 18:32:00+00:00,Pho Ha Noi,last minute weekend plans for brunch,-122.031966,37.321633,Displayed
2022-03-20 01:40:39+00:00,Bintang Badminton - Milpitas,sweating,-121.89254,37.422657,Displayed
2022-03-20 03:33:41+00:00,Sala Thai 3,did the eggplant have peanuts???,-121.933203,37.405103,Displayed
2022-03-20 19:54:00+00:00,In-N-Out Burger,post church lunch!,-122.382544,37.600833,Displayed
2022-03-21 00:29:16+00:00,Movement,post church climbing!,-122.28734,37.52912,Displayed
2022-03-21 01:49:16+00:00,Slice House by Tony Gemignani,pizza time with steven and ryan,-122.27582,37.51995,Displayed
2022-03-22 02:22:37+00:00,Hidden Spot - South San Francisco,post basketball food,-122.428796,37.640133,Displayed
2022-03-23 03:09:29+00:00,Japonessa Sushi Cocina,alone at the bar with a small but expensive belly sampler because why not,-122.201415,47.614894,Displayed
2022-03-23 03:50:18+00:00,Lady M Cake Boutique,becoming real life friends with christine,-122.203399,47.615495,Displayed
2022-03-23 21:57:02+00:00,FLEE Escape Games & VR Arena,oculus content de offisite,-122.137063,47.630575,Displayed
2022-03-24 01:26:57+00:00,Lucky Strike Bellevue,offsite social,-122.20139,47.616785,Displayed
2022-03-24 02:09:24+00:00,Cactus Restaurants,,-122.201702,47.616735,Displayed
2022-03-25 01:42:21+00:00,Big Max Burger,real life dank friends,-122.357218,47.637263,Displayed
2022-03-25 02:38:02+00:00,Molly Moon's Homemade Ice Cream,they have free healthcare,-122.361492,47.632121,Displayed
2022-03-25 15:40:10+00:00,Seattle Marriott Bellevue,,-122.193284,47.612655,Displayed
2022-03-26 01:21:24+00:00,Bongos,on a mission for fried plantains,-122.347112,47.676524,Displayed
2022-03-27 19:38:46+00:00,Tai Wu,post church lunch!,-122.390299,37.602024,Displayed
2022-03-28 02:08:18+00:00,Warung Siska,amos is an old man now,-122.226066,37.484708,Displayed
2022-03-28 03:41:01+00:00,Galette,,-122.227745,37.486665,Displayed
2022-03-31 02:31:12+00:00,Original Joe's Westlake,hiroka is alive,-122.485453,37.701733,Displayed
2022-03-31 19:10:54+00:00,Godfather's Burger Lounge,recruiting jonathan,-122.271165,37.51619,Displayed
2022-04-02 22:28:50+00:00,Super Kyo-Po Plaza,post exercising,-121.994296,37.339066,Displayed
2022-04-02 23:42:37+00:00,McDonald's,fries fries fries and mcflurry,-121.993869,37.338403,Displayed
2022-04-03 02:27:13+00:00,Moo Bong Ri,the return,-122.000072,37.351208,Displayed
2022-04-03 20:08:32+00:00,Kaz Teriyaki Grill,post church lunch!,-122.323585,37.563451,Displayed
2022-04-04 01:33:24+00:00,Grand Palace Seafood Restaurant 富源酒家,post cemetery dinner,-122.411542,37.655205,Displayed
2022-04-08 15:34:18+00:00,Portillo's Chicago - Canal and Taylor,italian beef at 10:30am,-87.639683,41.870412,Displayed
2022-04-08 17:15:27+00:00,Al's Beef,italian beef again,-87.653945,41.869388,Displayed
2022-04-09 00:27:35+00:00,"Bar Goa, an Indian Restaurant & Cocktail Bar",analysis paralysis,-87.650623,41.886867,Displayed
2022-04-09 01:38:10+00:00,BomboBar,bomboloni,-87.648477,41.884742,Displayed
2022-04-09 03:47:14+00:00,Replay Lincoln Park,shrek themed bar,-87.653362,41.933732,Displayed
2022-04-09 06:04:13+00:00,White Palace Grill,late night diners featured on diners drive ins and dives,-87.639102,41.867583,Displayed
2022-04-09 18:30:50+00:00,Good Ambler,breakfast at 1pm,-87.649894,41.886249,Displayed
2022-04-09 19:31:56+00:00,Portillo's & Barnelli's Chicago,in chicago chicago dogs are called dogs,-87.631594,41.893442,Displayed
2022-04-10 01:21:36+00:00,Lou Malnati's Pizzeria,pizzaaa,-87.627462,41.871554,Displayed
2022-04-10 04:10:39+00:00,Sakura Karaoke Bar,losing voices again,-87.634657,41.853553,Displayed
2022-04-10 04:28:16+00:00,Kung Fu Tea,recovery from karaoke,-87.633102,41.854426,Displayed
2022-04-10 18:23:46+00:00,Harold's Chicken Shack,chicken chicken chicken,-87.622124,41.831088,Displayed
2022-04-10 20:15:57+00:00,Kasama,ube and huckleberry basque cake,-87.675697,41.899617,Displayed
2022-04-10 21:26:48+00:00,Devil Dawgs - South State,chicago dog!,-87.627548,41.87213,Displayed
2022-04-10 23:00:20+00:00,Sweet Mandy B's,happy birthday dani,-87.659488,41.921644,Displayed
2022-04-11 02:46:32+00:00,Upstairs at the Gwen,happy birthday dani,-87.626829,41.892669,Displayed
2022-04-11 05:20:00+00:00,ShowPlace ICON Theatre & Kitchen at Roosevelt Collection,everything everywhere all at once but i have no idea what happened,-87.632688,41.86912,Displayed
2022-04-11 17:34:37+00:00,Vietfive Coffee - Chicago,coffee for the 6th time and a banh mi empanada,-87.655,41.88181,Displayed
2022-04-11 18:40:58+00:00,Gino's East - South Loop,za,-87.629238,41.875275,Displayed
2022-04-12 02:11:24+00:00,BomboBar,not seeing steve carrell this time,-87.648568,41.884629,Displayed
2022-04-12 03:03:12+00:00,Girl & The Goat,treat. yo. self.,-87.647829,41.884424,Displayed
2022-04-12 19:09:55+00:00,Good Ambler,tea tea,-87.649897,41.88625,Displayed
2022-04-12 20:22:31+00:00,Beatrix - Fulton Market,“brunch”,-87.648827,41.886848,Displayed
2022-04-16 21:52:31+00:00,Uzumakiya Udon Izakaya,post sports lunch,-122.023806,37.311352,Displayed
2022-04-16 22:53:44+00:00,TP Tea,1 cent qq noodle,-122.023667,37.311331,Displayed
2022-04-17 01:46:16+00:00,XLB Kitchen,yum,-122.033063,37.319561,Displayed
2022-04-17 20:46:47+00:00,Mendocino Farms,post church lunch!,-122.291716,37.544988,Displayed
2022-04-18 01:05:50+00:00,Chicken Meets Rice,happy easter,-121.869409,37.327104,Displayed
2022-04-20 01:30:38+00:00,Manna,congrats on your PE exam,-122.46734,37.763868,Displayed
2022-04-20 03:44:23+00:00,Mitchells Ice Cream,finally,-122.422763,37.744157,Displayed
2022-04-22 02:31:46+00:00,Jack's Restaurant & Bar,adams housewarming,-121.993978,37.518409,Displayed
2022-04-23 22:01:15+00:00,Toryumon Japanese House,omakase first meal,-77.043478,38.900635,Displayed
2022-04-24 14:06:26+00:00,Founding Farmers Fishers & Bakers,brunch time,-77.060002,38.901475,Displayed
2022-04-24 18:10:03+00:00,Dumbarton Oaks,,-77.06418,38.914057,Displayed
2022-04-24 23:49:40+00:00,Nando's Peri-Peri,chicken,-77.0415,38.906082,Displayed
2022-04-25 16:21:10+00:00,National Museum of African American History and Culture,,-77.032278,38.891013,Displayed
2022-04-25 21:47:55+00:00,Toryumon Japanese House,happy hour,-77.043464,38.900621,Displayed
2022-04-26 14:12:36+00:00,National Museum of American History,,-77.030114,38.891469,Displayed
2022-04-26 17:06:21+00:00,Old Ebbitt Grill,,-77.033175,38.897935,Displayed
2022-04-26 19:03:45+00:00,National Portrait Gallery,,-77.022936,38.898122,Displayed
2022-04-26 23:59:46+00:00,Daikaya Ramen Shop,,-77.019761,38.898503,Displayed
2022-04-27 14:27:08+00:00,National Postal Museum,,-77.008093,38.897607,Displayed
